,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
200,Hyundai Grand i10,Hyundai,STA 1.2 KAPPA VTVT ,2015,Manual,"13,432",2nd,Petrol,"4,14,699","9,225/month",Zero downpayment
201,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2019,Manual,"3,700",1st,Petrol,"4,37,699","9,736/month",Zero downpayment
202,Maruti Alto 800,Maruti,LXI ,2016,Manual,"29,708",1st,Petrol,"2,54,099","5,652/month",Zero downpayment
203,Maruti Wagon R 1.0,Maruti,VXI ,2017,Manual,"35,717",1st,Petrol,"4,09,699","9,114/month",Zero downpayment
204,Maruti Alto 800,Maruti,VXI ,2015,Manual,"40,883",1st,Petrol,"2,46,899","5,492/month",Zero downpayment
205,Maruti Wagon R 1.0,Maruti,VXI ,2017,Manual,"27,238",1st,Petrol,"4,16,999","9,276/month",Zero downpayment
206,Maruti Alto 800,Maruti,LXI ,2016,Manual,"13,370",1st,Petrol,"2,61,799","5,824/month",Zero downpayment
207,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2017,Manual,"26,485",2nd,Petrol,"4,53,199","10,081/month",Zero downpayment
208,Maruti Alto 800,Maruti,LXI ,2019,Manual,"11,695",1st,Petrol,"3,03,899","6,760/month",Zero downpayment
209,Maruti Alto 800,Maruti,LXI ,2015,Manual,"42,467",1st,Petrol,"2,56,199","5,699/month",Zero downpayment
210,Maruti Alto 800,Maruti,LXI ,2015,Manual,"22,237",1st,Petrol,"2,66,399","5,926/month",Zero downpayment
211,Maruti Alto 800,Maruti,VXI ,2015,Manual,"25,652",1st,Petrol,"2,56,299","5,701/month",Zero downpayment
212,Maruti Alto 800,Maruti,LXI ,2015,Manual,"4,329",1st,Petrol,"2,65,299","5,901/month",Zero downpayment
213,Maruti Alto 800,Maruti,LXI ,2016,Manual,"15,753",1st,Petrol,"2,55,199","5,677/month",Zero downpayment
214,Maruti Alto 800,Maruti,VXI ,2016,Manual,"7,558",1st,Petrol,"2,80,399","6,237/month",Zero downpayment
215,Maruti Alto K10,Maruti,VXI (O) AMT ,2017,Automatic,"2,595",1st,Petrol,"3,70,999","8,253/month",Zero downpayment
216,Honda City,Honda,V MT PETROL ,2013,Manual,"65,402",1st,Petrol,"4,01,299","8,927/month",Zero downpayment
217,Maruti Alto 800,Maruti,VXI ,2019,Manual,"5,017",1st,Petrol,"3,25,299","7,236/month",Zero downpayment
218,Maruti Alto 800,Maruti,VXI ,2017,Manual,"16,909",1st,Petrol,"2,95,899","6,582/month",Zero downpayment
219,Mahindra TUV300,Mahindra,T8 ,2017,Manual,"32,277",1st,Diesel,"6,44,399","14,334/month",Zero downpayment
220,Maruti Dzire,Maruti,VXI ,2018,Manual,"36,488",1st,Petrol,"6,08,699","13,540/month",Zero downpayment
221,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2015,Manual,"62,713",1st,Petrol,"4,80,199","10,682/month",Zero downpayment
222,Honda Amaze,Honda,1.2 VXMT I VTEC ,2014,Manual,"48,400",2nd,Petrol,"3,68,699","8,202/month",Zero downpayment
223,Renault Kwid,Renault,RXT ,2016,Manual,"58,087",1st,Petrol,"2,89,299","6,435/month",Zero downpayment
224,Mahindra KUV 100 NXT,Mahindra,K4+ 6S ,2018,Manual,"61,644",1st,Petrol,"3,99,599","8,889/month",Zero downpayment
225,Maruti Ciaz,Maruti,DELTA 1.4 VVT ,2017,Manual,"41,264",1st,Petrol,"5,69,799","12,675/month",Zero downpayment
226,Toyota Etios,Toyota,V ,2014,Manual,"23,441",1st,Petrol,"3,89,199","8,658/month",Zero downpayment
227,Maruti Wagon R 1.0,Maruti,LXI ,2010,Manual,"96,134",1st,Petrol,"2,08,399","4,636/month",Zero downpayment
228,Ford Figo Aspire,Ford,1.2 TITANIUM PETROL ,2018,Manual,"21,165",1st,Petrol,"5,09,199","11,327/month",Zero downpayment
229,Mahindra Scorpio,Mahindra,S10 ,2015,Manual,"53,662",2nd,Diesel,"9,05,299","20,138/month",Zero downpayment
230,Mahindra XUV 3OO,Mahindra,W8 (O) Dual tone Diesel ,2019,Manual,"29,193",1st,Diesel,"10,35,299","23,030/month",Zero downpayment
231,Maruti Wagon R 1.0,Maruti,VXI ,2010,Manual,"43,876",1st,Petrol,"2,41,499","5,372/month",Zero downpayment
232,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2014,Manual,"60,263",1st,Petrol,"4,53,399","10,086/month",Zero downpayment
233,Toyota Innova,Toyota,2.5 GX 7 STR BS IV ,2012,Manual,"1,83,297",1st,Diesel,"5,88,599","13,093/month",Zero downpayment
234,Datsun Redi Go,Datsun,T (O) ,2017,Manual,"9,704",1st,Petrol,"2,82,499","6,284/month",Zero downpayment
235,Audi A4,Audi,2.0 TDI 174BHP PRM PLUS ,2013,Automatic,"55,798",2nd,Diesel,"12,14,199","27,009/month",Zero downpayment
236,Hyundai Creta,Hyundai,1.6 S ,2015,Manual,"61,348",1st,Petrol,"6,60,299","14,688/month",Zero downpayment
237,Toyota Corolla Altis,Toyota,D 4D J ,2015,Manual,"82,675",1st,Diesel,"6,65,699","14,808/month",Zero downpayment
238,Hyundai Xcent,Hyundai,S 1.2 ,2014,Manual,"73,007",1st,Petrol,"3,72,399","8,284/month",Zero downpayment
239,Maruti Vitara Brezza,Maruti,ZDI PLUS DUAL TONE ,2016,Manual,"55,134",1st,Diesel,"6,62,899","14,746/month",Zero downpayment
240,Maruti Ciaz,Maruti,VDI PLUS ,2014,Manual,"1,35,293",1st,Diesel,"4,44,899","9,897/month",Zero downpayment
241,Maruti Swift,Maruti,ZXI ,2011,Manual,"62,081",1st,Petrol,"2,99,599","6,664/month",Zero downpayment
242,Hyundai Elite i20,Hyundai,SPORTZ 1.2 ,2018,Manual,"8,405",1st,Petrol,"6,15,099","13,683/month",Zero downpayment
243,Maruti Celerio X,Maruti,Vxi ,2018,Manual,"15,253",1st,Petrol,"3,97,899","8,851/month",Zero downpayment
244,Maruti Swift Dzire,Maruti,LDI BS IV ,2012,Manual,"46,529",1st,Diesel,"3,26,799","7,269/month",Zero downpayment
245,Renault TRIBER,Renault,1.0 RXT ,2019,Manual,"31,702",1st,Petrol,"5,42,699","12,072/month",Zero downpayment
246,Renault Kwid,Renault,CLIMBER 1.0 ,2018,Manual,"21,230",1st,Petrol,"3,61,499","8,041/month",Zero downpayment
247,Maruti Alto 800,Maruti,LXI ,2012,Manual,"38,986",1st,Petrol,"2,06,099","4,585/month",Zero downpayment
248,Renault Kwid,Renault,RXL1.0 EASY-R AT ,2017,Manual,"22,989",1st,Petrol,"3,19,599","7,109/month",Zero downpayment
249,Honda City,Honda,S MT PETROL ,2014,Manual,"60,651",1st,Petrol,"4,74,499","10,555/month",Zero downpayment
250,Maruti Alto 800,Maruti,LXI ,2012,Manual,982,1st,Petrol,"2,11,399","4,702/month",Zero downpayment
251,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2014,Manual,"59,017",2nd,Diesel,"4,98,799","11,096/month",Zero downpayment
252,Maruti Swift,Maruti,VXI AMT ,2018,Automatic,"18,958",1st,Petrol,"5,73,699","12,762/month",Zero downpayment
253,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2013,Manual,"63,820",1st,Petrol,"3,76,799","8,382/month",Zero downpayment
254,Honda City,Honda,V MT DIESEL ,2014,Manual,"79,605",1st,Diesel,"4,68,699","10,426/month",Zero downpayment
255,Jeep Compass,Jeep,2.0 LIMITED ,2019,Manual,"21,469",1st,Diesel,"13,90,099","30,922/month",Zero downpayment
256,Honda Amaze,Honda,1.2 VXMT I VTEC ,2019,Manual,"8,511",1st,Petrol,"6,91,499","15,382/month",Zero downpayment
257,Hyundai i10,Hyundai,SPORTZ 1.1 IRDE2 ,2014,Manual,"48,753",2nd,Petrol,"2,87,499","6,395/month",Zero downpayment
258,Maruti Swift Dzire,Maruti,VDI BS IV ,2013,Manual,"74,822",1st,Diesel,"3,82,999","8,520/month",Zero downpayment
259,Hyundai Eon,Hyundai,D LITE PLUS ,2013,Manual,"35,184",2nd,Petrol,"2,14,599","4,774/month",Zero downpayment
260,Maruti Swift,Maruti,VXI OPT ,2017,Manual,"31,188",1st,Petrol,"4,21,399","9,374/month",Zero downpayment
261,Hyundai i10,Hyundai,SPORTZ 1.1 IRDE2 ,2014,Manual,"60,072",1st,Petrol,"3,14,599","6,998/month",Zero downpayment
262,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2018,Manual,"35,222",2nd,Diesel,"7,30,299","16,245/month",Zero downpayment
263,Tata Tiago,Tata,XZ+ 1.2 Revotron ,2019,Manual,"15,679",1st,Petrol,"5,17,099","11,503/month",Zero downpayment
264,Maruti Dzire,Maruti,VXI ,2019,Manual,"10,793",1st,Petrol,"6,27,699","13,963/month",Zero downpayment
265,Maruti Celerio,Maruti,VXI ,2015,Manual,"9,471",1st,Petrol,"3,83,099","8,522/month",Zero downpayment
266,Maruti Celerio,Maruti,VXI ,2015,Manual,"19,886",1st,Petrol,"3,66,299","8,148/month",Zero downpayment
267,Maruti Celerio,Maruti,VXI ,2015,Manual,"6,777",1st,Petrol,"3,70,999","8,253/month",Zero downpayment
268,Maruti Alto 800,Maruti,LXI ,2013,Manual,"30,544",2nd,Petrol,"2,32,699","5,176/month",Zero downpayment
269,Maruti Dzire,Maruti,VXI AMT ,2019,Automatic,"11,413",1st,Petrol,"6,41,999","14,281/month",Zero downpayment
270,Maruti Alto K10,Maruti,LXI ,2012,Manual,"29,799",2nd,Petrol,"2,08,699","4,642/month",Zero downpayment
271,Maruti Wagon R 1.0,Maruti,VXI ,2013,Manual,"29,524",1st,Petrol,"2,88,099","6,409/month",Zero downpayment
272,Ford Ecosport,Ford,1.5 TITANIUM TI VCT ,2015,Manual,"34,218",1st,Petrol,"5,64,299","12,553/month",Zero downpayment
273,Maruti Swift,Maruti,VXI AMT ,2019,Automatic,"34,018",1st,Petrol,"6,00,899","13,367/month",Zero downpayment
274,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2014,Manual,"8,014",1st,Petrol,"3,94,099","8,767/month",Zero downpayment
275,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2015,Manual,"81,055",1st,Petrol,"2,86,699","6,377/month",Zero downpayment
276,Maruti Alto K10,Maruti,LXI ,2012,Manual,"1,609",1st,Petrol,"2,17,099","4,829/month",Zero downpayment
277,Renault Kwid,Renault,1.0 CLIMBER OPT ,2020,Manual,690,1st,Petrol,"4,32,699","9,625/month",Zero downpayment
278,Hyundai Eon,Hyundai,GNA PLUS ,2017,Manual,"41,503",1st,Petrol,"2,99,699","6,667/month",Zero downpayment
279,Maruti Alto 800,Maruti,LXI ,2018,Manual,"29,750",1st,Petrol,"2,80,599","6,242/month",Zero downpayment
280,Hyundai Eon,Hyundai,GNA PLUS ,2017,Manual,"25,833",1st,Petrol,"3,06,199","6,811/month",Zero downpayment
281,Maruti Wagon R 1.0,Maruti,VXI PLUS ,2017,Manual,"46,478",1st,Petrol,"3,56,399","7,928/month",Zero downpayment
282,Maruti S PRESSO,Maruti,VXI PLUS ,2020,Manual,"4,021",1st,Petrol,"4,67,499","10,399/month",Zero downpayment
283,Hyundai i10,Hyundai,GNA 1.1 IRDE2 ,2016,Manual,"16,014",1st,Petrol,"3,00,000","6,673/month",Zero downpayment
284,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2019,Manual,"9,682",1st,Petrol,"5,12,299","11,396/month",Zero downpayment
285,Maruti Alto K10,Maruti,VXI ,2016,Manual,"49,194",1st,Petrol,"2,76,399","6,148/month",Zero downpayment
286,Maruti Alto 800,Maruti,LXI ,2014,Manual,"24,316",1st,Petrol,"2,31,199","5,143/month",Zero downpayment
287,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2019,Manual,"19,168",1st,Petrol,"5,10,899","11,365/month",Zero downpayment
288,Volkswagen Polo,Volkswagen,COMFORTLINE 1.2L PETROL ,2015,Manual,"29,732",1st,Petrol,"2,65,155","5,898/month",Zero downpayment
289,Hyundai Grand i10,Hyundai,SPORTZ 1.2 KAPPA VTVT ,2019,Manual,"21,499",1st,Petrol,"5,33,899","11,876/month",Zero downpayment
290,Hyundai Grand i10,Hyundai,SPORTS 1.2 VTVT ,2015,Manual,"34,200",1st,Petrol,"3,77,899","8,406/month",Zero downpayment
291,Hyundai NEW SANTRO,Hyundai,1.1 MAGNA MT ,2019,Manual,"9,628",1st,Petrol,"4,30,299","9,572/month",Zero downpayment
292,Maruti Alto K10,Maruti,VXI (O) AMT ,2018,Automatic,"11,081",1st,Petrol,"3,67,999","8,186/month",Zero downpayment
293,Hyundai Grand i10,Hyundai,Sportz(O) 1.2 MT ,2017,Manual,"41,182",2nd,Petrol,"4,17,499","9,287/month",Zero downpayment
294,Maruti Alto 800,Maruti,LXI ,2017,Manual,"23,793",1st,Petrol,"2,79,299","6,213/month",Zero downpayment
295,Maruti Alto 800,Maruti,LXI ,2019,Manual,"7,646",1st,Petrol,"3,38,599","7,532/month",Zero downpayment
296,Ford Ecosport,Ford,1.5TITANIUM TDCI ,2017,Manual,"50,119",1st,Diesel,"6,00,000","13,347/month",Zero downpayment
297,Hyundai Elite i20,Hyundai,STA 1.2 ,2015,Manual,"63,487",1st,Petrol,"4,06,755","9,048/month",Zero downpayment
298,Maruti Swift,Maruti,VDI ,2007,Manual,"90,265",3rd,Diesel,"1,30,000","2,892/month",Zero downpayment
299,Maruti S Cross,Maruti,ZETA 1.3 ,2016,Manual,"57,828",1st,Diesel,"5,50,000","12,234/month",Zero downpayment
300,Maruti Wagon R,Maruti,LXI ,2001,,"72,000",2nd,Petrol,"38,000",845/month,Zero downpayment
301,Hyundai Creta,Hyundai,1.4 BASE ,2016,Manual,"33,130",1st,Diesel,"8,50,000","18,908/month",Zero downpayment
302,Honda City,Honda,S MT DIESEL ,2014,Manual,"61,643",3rd,Diesel,"5,00,000","11,122/month",Zero downpayment
303,Maruti Wagon R,Maruti,LXI ,2006,Manual,"26,500",1st,Petrol,"1,00,000","2,224/month",Zero downpayment
304,Honda City,Honda,S MT PETROL ,2010,Manual,"70,410",3rd,Petrol,"2,25,000","5,005/month",Zero downpayment
305,Hyundai i20,Hyundai,GNA O 1.2 ,2010,Manual,"54,757",2nd,Petrol,"1,60,000","3,559/month",Zero downpayment
306,BMW 3 Series,BMW,320D ,2012,Automatic,"23,782",2nd,Diesel,"12,00,000","26,693/month",Zero downpayment
