,cars_name,cars_brand,model,model_year,car_type,kms,owner,gasoliene_type,price,emi_per_month,zero_downpayment
587,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2019,Manual,"16,002",1st,Petrol,"73,399",",979/month",Zero downpayment
588,Tata Tiago,Tata,XZA 1.2 REVOTRON ,2018,Automatic,"5,297",2nd,Petrol,"67,099",",615/month",Zero downpayment
589,Maruti Swift,Maruti,VDI ,2012,Manual,"95,736",1st,Diesel,"14,999",231/month,Zero downpayment
590,Tata Tiago,Tata,XZ 1.2 REVOTRON ,2018,Manual,"13,066",2nd,Petrol,"94,299",",995/month",Zero downpayment
591,Toyota Fortuner,Toyota,3.0 AT 4X2 ,2016,Automatic,"1,71,099",1st,Diesel,",29,399",",470/month",Zero downpayment
592,Volkswagen Jetta,Volkswagen,HIGHLINE TDI AT ,2015,Automatic,"92,595",1st,Diesel,"86,299",",940/month",Zero downpayment
593,Volkswagen Polo,Volkswagen,HIGHLINE1.5L DIESEL ,2018,Manual,"55,057",1st,Diesel,"18,299",",978/month",Zero downpayment
594,MG HECTOR,MG,SHARP DCT PETROL ,2020,Automatic,"11,998",1st,Petrol,",28,899",",458/month",Zero downpayment
595,Maruti Baleno,Maruti,DELTA 1.2 K12 ,2017,Manual,"18,994",1st,Petrol,"76,899",",833/month",Zero downpayment
596,Toyota Etios Liva,Toyota,GD SP ,2013,Manual,"1,25,798",3rd,Diesel,"29,399",327/month,Zero downpayment
597,Hyundai i10,Hyundai,ERA 1.1 IRDE ,2013,Manual,"68,586",1st,Petrol,"75,499",128/month,Zero downpayment
598,Maruti Swift,Maruti,ZXI ,2018,Manual,"52,773",1st,Petrol,"52,199",",508/month",Zero downpayment
599,Honda City,Honda,V AT ,2012,Automatic,"41,237",1st,Petrol,"19,199",",549/month",Zero downpayment
600,Hyundai Eon,Hyundai,SPORTZ ,2016,Manual,"33,143",1st,Petrol,"22,899",183/month,Zero downpayment
601,Maruti Swift Dzire,Maruti,VXI 1.2 BS IV ,2016,Manual,"25,747",1st,Petrol,"01,099",",147/month",Zero downpayment
602,Hyundai NEW SANTRO,Hyundai,SPORTZ 1.1 ,2018,Manual,"29,488",1st,Petrol,"28,899",",765/month",Zero downpayment
603,Hyundai Elite i20,Hyundai,STA 1.2 ,2018,Manual,"23,930",1st,Petrol,"56,599",",606/month",Zero downpayment
604,Tata Nano,Tata,XT TWIST ,2015,Manual,"36,322",1st,Petrol,"03,599",529/month,Zero downpayment
605,Maruti Swift,Maruti,VXI ,2014,Manual,"21,610",1st,Petrol,"89,399",",886/month",Zero downpayment
606,Hyundai i20,Hyundai,STA 1.4 CRDI ,2013,Manual,"99,004",1st,Diesel,"38,399",752/month,Zero downpayment
607,Maruti Swift,Maruti,ZDI ,2014,Manual,"27,785",1st,Diesel,"36,799",",941/month",Zero downpayment
608,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2015,Automatic,"32,889",2nd,Petrol,"73,799",",764/month",Zero downpayment
609,Hyundai Eon,Hyundai,GNA PLUS ,2017,Manual,"34,748",1st,Petrol,"77,399",395/month,Zero downpayment
610,Maruti Swift,Maruti,VXI ,2018,Manual,"3,345",2nd,Petrol,"58,299",",419/month",Zero downpayment
611,Renault Kwid,Renault,1.0 RXT ,2017,Manual,"12,462",1st,Petrol,"66,399",150/month,Zero downpayment
612,Maruti Vitara Brezza,Maruti,ZDI PLUS ,2018,Manual,"32,513",1st,Diesel,"49,199",",114/month",Zero downpayment
613,Maruti Wagon R 1.0,Maruti,VXI ,2016,Manual,"60,108",1st,Petrol,"94,599",778/month,Zero downpayment
614,Volkswagen Polo,Volkswagen,GT TSI 1.2 PETROL AT ,2017,Automatic,"41,218",2nd,Petrol,"28,299",",201/month",Zero downpayment
615,Hyundai Grand i10,Hyundai,STA 1.2 (O) VTVT ,2016,Manual,"86,068",1st,Petrol,"53,799",",095/month",Zero downpayment
616,Maruti Swift,Maruti,VXI ,2013,Manual,"45,012",1st,Petrol,"94,399",773/month,Zero downpayment
617,Hyundai Grand i10,Hyundai,GNA 1.2 KAPPA VTVT ,2016,Manual,"13,354",1st,Petrol,"58,399",",197/month",Zero downpayment
618,Maruti Vitara Brezza,Maruti,VDI ,2019,Manual,"34,551",1st,Diesel,"38,699",",656/month",Zero downpayment
619,Maruti Swift,Maruti,ZXI ,2013,Manual,"98,145",1st,Petrol,"26,799",494/month,Zero downpayment
620,Hyundai Grand i10,Hyundai,Sportz1.2 CRDI ,2017,Manual,"67,690",1st,Diesel,"39,499",",001/month",Zero downpayment
621,Renault Kwid,Renault,1.0 CLIMBER OPT AMT ,2019,Automatic,"24,701",1st,Petrol,"86,199",",815/month",Zero downpayment
622,Maruti Wagon R 1.0,Maruti,VXI AMT ,2018,Automatic,"31,281",2nd,Petrol,"48,599",979/month,Zero downpayment
623,Maruti Wagon R 1.0,Maruti,LXI CNG ,2018,Manual,"51,149",1st,Petrol,"87,099",",835/month",Zero downpayment
624,Hyundai Grand i10,Hyundai,STA AT 1.2 KAPPA VTVT ,2015,Automatic,"31,497",2nd,Petrol,"54,399",",108/month",Zero downpayment
625,Hyundai Grand i10,Hyundai,SPORTZ (O) 1.2 AT VTVT ,2017,Automatic,"18,274",1st,Petrol,"19,599",",783/month",Zero downpayment
626,Maruti Celerio,Maruti,VXI AMT ,2018,Automatic,"20,753",2nd,Petrol,"72,499",",510/month",Zero downpayment
627,Honda Brio,Honda,1.2 VX AT I VTEC ,2017,Automatic,"14,653",1st,Petrol,"73,599",",759/month",Zero downpayment
628,Maruti Celerio,Maruti,ZDI ,2016,Manual,"30,840",1st,Diesel,"08,299",082/month,Zero downpayment
629,Hyundai Grand i10,Hyundai,1.2 ASTA (O) AT ,2016,Automatic,"11,819",2nd,Petrol,"18,899",",543/month",Zero downpayment
630,Maruti Swift,Maruti,VDI ,2013,Manual,"35,212",1st,Diesel,"32,799",627/month,Zero downpayment
631,Maruti Eeco,Maruti,5 STR WITH AC PLUSHTR ,2018,Manual,"23,573",1st,Petrol,"27,399",507/month,Zero downpayment
632,Maruti Alto 800,Maruti,LXI ,2018,Manual,"33,004",1st,Petrol,"09,699",889/month,Zero downpayment
633,Maruti Alto K10,Maruti,LXI CNG (O) ,2019,Manual,"57,875",1st,Petrol,"31,299",594/month,Zero downpayment
634,Maruti Alto 800,Maruti,VXI ,2018,Manual,"20,369",1st,Petrol,"23,199",189/month,Zero downpayment
